================================================================================
Model: M2
Layer: 52
Component: composed q_b[head] @ q_a (delta weights)
================================================================================

FREQUENCY — tokens in many heads' top-100
────────────────────────────────────────────────────────────────────────────────

 Rank   Freq  Token                       BestScore
--------------------------------------------------
    1    128  '].                           -0.2362
    2    128  hello                         -0.1766
    3    128  subscript�                    +0.1739
    4    128  煎                             +0.1766
    5    128  销售                            -0.1724
    6    128  Garden                        +0.1792
    7    128  fecha                         -0.1720
    8    128  Boc                           +0.1661
    9    128  见图                            +0.1726
   10    128  守                             -0.1662
   11    128  quel                          -0.1657
   12    128  含量                            +0.1678
   13    128  四月                            -0.1651
   14    128  Ast                           +0.1690
   15    128  php                           +0.1636
   16    128  سے                            -0.1659
   17    128  Constitutional                +0.1609
   18    128  Koz                           -0.1598
   19    128  không                         -0.1574
   20    128  云南                            -0.1554
   21    128  MIT                           -0.1568
   22    128  propagating                   -0.1555
   23    128  constitutional                +0.1607
   24    128  Julia                         +0.1538
   25    128  的一方                           -0.1573
   26    128  沉淀                            -0.1621
   27    128  014                           -0.1535
   28    128  因此在                           +0.1569
   29    128  捕捉                            -0.1586
   30    128  擦                             -0.1579
   31    128  inqu                          -0.1514
   32    128  凉                             +0.1502
   33    128  Organization                  -0.1550
   34    128  Thin                          +0.1483
   35    128  Oz                            -0.1517
   36    128  Treasury                      +0.1481
   37    128  Gar                           -0.1505
   38    128  mysql                         -0.1572
   39    128  愤怒                            +0.1563
   40    128  FM                            -0.1522
   41    128  触摸                            +0.1507
   42    128  छ                             +0.1490
   43    128  roz                           -0.1510
   44    128  flask                         -0.1484
   45    128  淘宝                            -0.1483
   46    128  Di                            -0.1502
   47    128  ftp                           +0.1470
   48    128  introductory                  +0.1462
   49    128  Generator                     +0.1460
   50    128  Кол                           -0.1445
   51    128  Mediterranean                 -0.1453
   52    128  Orthodox                      -0.1485
   53    128  .props                        -0.1508
   54    128  есте                          +0.1459
   55    127  点击                            +0.1581
   56    127  Additional                    +0.1559
   57    127  Axis                          -0.1447
   58    127  浙江                            -0.1435
   59    127  Virginia                      -0.1443
   60    126  Switzerland                   +0.1520
