================================================================================
Model: M1
Layer: 56
Component: composed q_b[head] @ q_a (delta weights)
================================================================================

FREQUENCY — tokens in many heads' top-100
────────────────────────────────────────────────────────────────────────────────

 Rank   Freq  Token                       BestScore
--------------------------------------------------
    1    127  塔                             -0.1897
    2    127  376                           +0.1873
    3    127  一颗                            +0.1790
    4    126  Making                        -0.1751
    5    124  599                           -0.1825
    6    124  Master                        +0.1643
    7    124  Master                        -0.1704
    8    124  fame                          +0.1717
    9    124  khi                           +0.1739
   10    123  挑                             +0.1700
   11    123  搅                             -0.1646
   12    123  Making                        +0.1535
   13    122  sediment                      -0.1728
   14    122  归纳                            -0.1889
   15    122  CHAR                          -0.1588
   16    122  书记                            -0.1584
   17    122  遗产                            -0.1688
   18    121  otin                          -0.1627
   19    120  바                             -0.1570
   20    120  Everett                       -0.1529
   21    120  44                            +0.1533
   22    119  nk                            -0.1572
   23    119  阿里巴巴                          -0.1571
   24    118  世人                            -0.1472
   25    117  Padding                       +0.1462
   26    117  Кон                           +0.1673
   27    116  考虑到                           +0.1579
   28    116  293                           +0.1574
   29    116  看了一眼                          -0.1548
   30    116  acqu                          +0.1480
   31    116  making                        +0.1466
   32    115  Tag                           -0.1660
   33    115  �                             -0.1514
   34    115  �                             +0.1590
   35    115  秘书                            -0.1494
   36    114  药品                            -0.1555
   37    114  바                             +0.1476
   38    114  写入                            -0.1445
   39    114  363                           -0.1562
   40    113  tan                           -0.1602
   41    113  248                           -0.1494
   42    113  主人公                           -0.1568
   43    112  Str                           -0.1520
   44    112  Mb                            -0.1546
   45    111  也没                            -0.1705
   46    111  464                           +0.1458
   47    110  FIG                           -0.1510
   48    110  诸侯                            +0.1428
   49    108  四大                            -0.1554
   50    108  搅拌                            -0.1548
   51    107  deep                          +0.1444
   52    105  茎                             -0.1415
   53    105  @s                            -0.1571
   54    105  375                           +0.1461
   55    105  Amazon                        +0.1573
   56    104  眨                             +0.1451
   57    104  四种                            +0.1468
   58    104  俗称                            -0.1653
   59    103  74                            -0.1579
   60    102  求生                            +0.1431
