================================================================================
Model: M2
Layer: 12
Component: composed q_b[head] @ q_a (delta weights)
================================================================================

FREQUENCY — tokens in many heads' top-100
────────────────────────────────────────────────────────────────────────────────

 Rank   Freq  Token                       BestScore
--------------------------------------------------
    1    128  糯米                            +0.1901
    2    128  Experts                       +0.1816
    3    128  因而                            +0.1801
    4    128  及其                            -0.1755
    5    128  Fen                           +0.1741
    6    128  周年                            +0.1722
    7    128  Such                          +0.1702
    8    128  clean                         +0.1724
    9    128  severe                        +0.1693
   10    128  jk                            -0.1686
   11    128  ="{{                          -0.1647
   12    128  -Sh                           -0.1654
   13    128  是什麼                           +0.1653
   14    128  Kirk                          +0.1638
   15    128  direction                     -0.1621
   16    128  prominent                     +0.1620
   17    128  integer                       +0.1639
   18    128  是什么                           +0.1628
   19    128  vain                          +0.1626
   20    128  clean                         +0.1620
   21    128  NO                            -0.1607
   22    128  有什麼                           +0.1627
   23    128  vaginal                       +0.1619
   24    128  Looking                       -0.1590
   25    128  职业技术学院                        -0.1593
   26    128  新时代                           +0.1623
   27    128  searched                      +0.1608
   28    128  waste                         +0.1593
   29    128  Contains                      -0.1584
   30    128  Such                          -0.1599
   31    128  .Contains                     +0.1570
   32    128  fa                            +0.1583
   33    128  Mild                          -0.1558
   34    128  Friendship                    -0.1567
   35    128  jm                            +0.1568
   36    128  free                          -0.1544
   37    128  有什么                           +0.1571
   38    128  临床                            -0.1546
   39    128  净化                            -0.1534
   40    128  Clean                         +0.1560
   41    128  bree                          +0.1522
   42    128  pem                           +0.1512
   43    128  Copyright                     -0.1534
   44    128  fen                           -0.1525
   45    128  pronounced                    -0.1521
   46    128  blank                         +0.1538
   47    128  Showing                       -0.1512
   48    128  凉                             +0.1535
   49    128  Similar                       -0.1519
   50    128  污泥                            +0.1508
   51    128  Eff                           -0.1514
   52    128  助理                            +0.1488
   53    128  =∑                            -0.1517
   54    128  並不是                           -0.1526
   55    128  既是                            +0.1506
   56    128  }')↵                          -0.1489
   57    128  Level                         +0.1500
   58    128  431                           +0.1498
   59    128  ल                             -0.1479
   60    128  Spoon                         +0.1476
