================================================================================
Model: M1
Layer: 7
Component: composed q_b[head] @ q_a (delta weights)
================================================================================

FREQUENCY — tokens in many heads' top-100
────────────────────────────────────────────────────────────────────────────────

 Rank   Freq  Token                       BestScore
--------------------------------------------------
    1    128  ..↵                           -0.4819
    2    128  ....                          +0.3248
    3    128  O                             +0.3271
    4    128  ..↵↵                          -0.3500
    5    128  (O                            -0.2840
    6    128  ........                      +0.2886
    7    128  OO                            -0.2692
    8    128  ..                            -0.3429
    9    128  -O                            +0.2806
   10    128  {O                            +0.2648
   11    128  Ö                             +0.2478
   12    128  ..........                    +0.2623
   13    128  .....                         +0.2518
   14    128  460                           -0.2304
   15    128  ,O                            +0.2427
   16    128  ............                  +0.2329
   17    128  .....↵↵                       +0.2408
   18    128  。。                            -0.2563
   19    128  #8985                         -0.2279
   20    128  О                             +0.2356
   21    128  _O                            +0.2361
   22    128  ....↵                         -0.2214
   23    128  ..↵                           -0.2572
   24    128  /O                            +0.2111
   25    128  …..                           -0.2056
   26    128  ....↵↵                        -0.2020
   27    128  OOOO                          -0.2012
   28    128  氧                             +0.2126
   29    128  ог                            +0.2002
   30    128  (o                            +0.2017
   31    128  Mar                           +0.1919
   32    128  ??                            +0.2013
   33    128  OPT                           +0.1989
   34    128  .......                       +0.1984
   35    128  Steve                         -0.1909
   36    128  \.↵↵                          +0.1826
   37    128  ----                          +0.1885
   38    128  Ο                             +0.1811
   39    128  הא                            -0.1820
   40    128  comprehensive                 -0.1687
   41    127  Occ                           +0.2136
   42    127  ozone                         +0.1866
   43    127  Mar                           -0.1890
   44    127  ......                        +0.1907
   45    127  ....                          +0.1800
   46    126  ..#                           -0.2356
   47    126  大大                            -0.1902
   48    126  \_                            -0.1854
   49    126  ??↵↵                          +0.1849
   50    126  ~~↵↵                          -0.1725
   51    126  ionic                         +0.1654
   52    125  !!                            -0.1823
   53    125  "...                          +0.1836
   54    125  ,...                          -0.1651
   55    124  ….↵↵                          +0.1735
   56    123  oc                            +0.2129
   57    123  ............................     +0.1737
   58    122  О                             +0.1978
   59    122  ..                            -0.2356
   60    122  ios                           +0.1766
