================================================================================
Model: M1
Layer: 20
Component: composed q_b[head] @ q_a (delta weights)
================================================================================

FREQUENCY — tokens in many heads' top-100
────────────────────────────────────────────────────────────────────────────────

 Rank   Freq  Token                       BestScore
--------------------------------------------------
    1    128  _EX                           -0.1873
    2    128  KK                            -0.1858
    3    128  Network                       -0.1863
    4    128  之神                            +0.1802
    5    128  补充                            +0.1789
    6    128  MAX                           -0.1741
    7    128  Agriculture                   -0.1755
    8    128  这是一                           -0.1752
    9    128  做题                            +0.1717
   10    128  蒙古                            +0.1689
   11    128  Math                          -0.1664
   12    128  tegen                         +0.1690
   13    128  IC                            -0.1664
   14    128  律师                            +0.1632
   15    128  Navig                         +0.1628
   16    128  Holocaust                     +0.1630
   17    128  paradox                       +0.1618
   18    128  CI                            +0.1599
   19    128  Jo                            -0.1624
   20    128  胆                             -0.1622
   21    128  農                             +0.1589
   22    128  散文                            -0.1602
   23    128  Soil                          +0.1623
   24    128  第三章                           +0.1571
   25    128  Nav                           +0.1564
   26    128  tolerate                      +0.1602
   27    128  04                            -0.1559
   28    128  farmers                       +0.1560
   29    128  School                        -0.1577
   30    128  之言                            -0.1546
   31    128  韧                             +0.1542
   32    128  chet                          +0.1573
   33    128  KU                            -0.1575
   34    128  JI                            -0.1574
   35    128  trek                          +0.1539
   36    128  lifetime                      +0.1523
   37    128  explicit                      +0.1536
   38    128  .Is                           -0.1526
   39    128  purely                        +0.1543
   40    128  об                            +0.1547
   41    128  LX                            -0.1580
   42    128  ault                          +0.1542
   43    128  (((                           +0.1566
   44    128  fluid                         -0.1524
   45    128  PK                            -0.1494
   46    128  Scott                         -0.1499
   47    128  数组                            +0.1529
   48    128  湖北                            -0.1497
   49    128  Tam                           +0.1506
   50    128  VS                            +0.1516
   51    128  Oh                            -0.1509
   52    128  GCC                           -0.1487
   53    128  -X                            -0.1513
   54    128  第五章                           -0.1479
   55    128  /LICENSE                      -0.1473
   56    128  金属                            -0.1543
   57    128  斌                             +0.1527
   58    128  Driver                        -0.1494
   59    128  brain                         -0.1482
   60    128  JT                            +0.1482
