================================================================================
Model: M1
Layer: 53
Component: composed q_b[head] @ q_a (delta weights)
================================================================================

FREQUENCY — tokens in many heads' top-100
────────────────────────────────────────────────────────────────────────────────

 Rank   Freq  Token                       BestScore
--------------------------------------------------
    1    128  xF                            +0.2192
    2    128  +F                            +0.1975
    3    128  WF                            -0.1835
    4    128  broader                       -0.1696
    5    128  专项                            -0.1725
    6    128  yb                            +0.1726
    7    128  滑                             -0.1670
    8    128  mathcal                       +0.1608
    9    128  mathbf                        +0.1559
   10    128  .security                     -0.1627
   11    128  投                             -0.1583
   12    128  824                           +0.1575
   13    128  +G                            -0.1555
   14    128  乡村振兴                          +0.1564
   15    128  他已经                           +0.1530
   16    128  ulp                           -0.1517
   17    128  挺                             -0.1475
   18    128  咋                             -0.1461
   19    128  widetilde                     +0.1504
   20    128  结                             +0.1500
   21    128  Jac                           -0.1518
   22    128  日记                            -0.1520
   23    128  grandma                       -0.1521
   24    128  scaling                       +0.1498
   25    128  .application                  -0.1516
   26    128  人人都                           -0.1491
   27    128  bigger                        -0.1490
   28    128  Camera                        -0.1476
   29    128  र                             -0.1476
   30    128  KF                            -0.1459
   31    128  spreading                     -0.1453
   32    128  efore                         -0.1459
   33    128  最大限度地                         -0.1448
   34    128  MSC                           -0.1439
   35    128  小于                            -0.1411
   36    128  idu                           +0.1407
   37    128  ']                            -0.1422
   38    128  concentric                    +0.1397
   39    127  \mathcal                      +0.1542
   40    127  relative                      -0.1487
   41    127  glacial                       -0.1486
   42    127  shared                        -0.1434
   43    127  Func                          -0.1435
   44    127  华夏                            +0.1411
   45    127  ذي                            +0.1377
   46    126  脸上                            -0.1516
   47    126  ophilic                       +0.1492
   48    126  parse                         -0.1431
   49    126  Gl                            +0.1452
   50    126  .plot                         -0.1357
   51    125  minimize                      -0.1492
   52    125  Q                             +0.1430
   53    125  JF                            +0.1427
   54    125  -centric                      +0.1409
   55    124  Tet                           +0.1393
   56    123  Mapping                       +0.1471
   57    123  背后的                           -0.1469
   58    123  wider                         -0.1406
   59    122  地看着                           +0.1441
   60    122  闫                             -0.1404
