================================================================================
Model: M1
Layer: 45
Component: composed q_b[head] @ q_a (delta weights)
================================================================================

FREQUENCY — tokens in many heads' top-100
────────────────────────────────────────────────────────────────────────────────

 Rank   Freq  Token                       BestScore
--------------------------------------------------
    1    128  905                           -0.2094
    2    128  UnityEngine                   +0.1968
    3    128  907                           -0.1935
    4    128  781                           -0.1930
    5    128  610                           -0.1862
    6    128  Jade                          -0.1830
    7    128  提交                            -0.1828
    8    128  Khan                          -0.1837
    9    128  801                           +0.1795
   10    128  Poz                           +0.1742
   11    128  Ob                            -0.1715
   12    128  环境的                           -0.1675
   13    128  099                           +0.1673
   14    128  污染                            +0.1661
   15    128  cont                          -0.1650
   16    128  605                           +0.1644
   17    128  梅                             +0.1640
   18    128  _{(                           -0.1620
   19    128  became                        -0.1607
   20    128  Buc                           +0.1601
   21    128  908                           +0.1587
   22    128  205                           -0.1583
   23    128  XC                            +0.1564
   24    128  /P                            +0.1577
   25    128  就算                            +0.1590
   26    128  вместе                        +0.1553
   27    128  落实到                           -0.1556
   28    128  bass                          -0.1541
   29    128  liv                           +0.1543
   30    128  骁                             -0.1531
   31    128  617                           -0.1526
   32    128  皇甫                            +0.1526
   33    128  Fran                          -0.1521
   34    128  901                           +0.1526
   35    128  ��                            -0.1512
   36    128  strict                        +0.1509
   37    128  {Z                            -0.1493
   38    128  865                           -0.1489
   39    128  可能导致                          -0.1489
   40    128  Danielle                      +0.1506
   41    128  Janet                         -0.1482
   42    128  Connor                        -0.1487
   43    128  江苏省                           -0.1481
   44    128  Bradley                       +0.1469
   45    128  汞                             -0.1470
   46    128  keywords                      -0.1470
   47    128  功能和                           -0.1468
   48    128  protein                       -0.1463
   49    128  古                             +0.1463
   50    128  tobacco                       -0.1455
   51    128  visible                       -0.1458
   52    128  提示                            +0.1454
   53    128  613                           -0.1471
   54    128  主页                            -0.1449
   55    128  cod                           -0.1450
   56    128  前方                            -0.1446
   57    128  WB                            +0.1433
   58    128  专题                            +0.1434
   59    128  清扫                            +0.1437
   60    128  \}\                           -0.1425
