================================================================================
Model: M1
Layer: 4
Component: composed q_b[head] @ q_a (delta weights)
================================================================================

FREQUENCY — tokens in many heads' top-100
────────────────────────────────────────────────────────────────────────────────

 Rank   Freq  Token                       BestScore
--------------------------------------------------
    1    128  .O                            +0.8544
    2    128  -O                            -0.3722
    3    128  _O                            -0.3449
    4    128  Step                          +0.3497
    5    128  'O                            -0.3376
    6    128  quantum                       -0.3316
    7    128  {O                            -0.3399
    8    128  (O                            +0.3204
    9    128  /O                            -0.3308
   10    128  food                          -0.3153
   11    128  ~                             +0.2832
   12    128  plastic                       -0.2769
   13    128  Food                          -0.2751
   14    128  ph                            -0.2717
   15    128  food                          -0.2660
   16    128  h                             +0.2645
   17    128  brain                         -0.2596
   18    128  )O                            +0.2626
   19    128  Tea                           +0.2596
   20    128  health                        +0.2622
   21    128  spectral                      +0.2574
   22    128  tea                           +0.2573
   23    128  食品                            +0.2695
   24    128  ,O                            +0.2619
   25    128  Food                          -0.2573
   26    128  .o                            +0.2559
   27    128  ma                            -0.2505
   28    128  cloud                         +0.2489
   29    128  Cancer                        +0.2505
   30    128  qq                            -0.2516
   31    128  Step                          +0.2471
   32    128  city                          +0.2412
   33    128  Music                         -0.2431
   34    128  land                          +0.2407
   35    128  129                           +0.2476
   36    128  n                             +0.2427
   37    128  cs                            -0.2405
   38    128  material                      -0.2383
   39    128  colorful                      +0.2396
   40    128  qm                            -0.2398
   41    128  cn                            -0.2398
   42    128  オ                             +0.2389
   43    128  -o                            -0.2360
   44    128  :**                           +0.2409
   45    128  mining                        +0.2488
   46    128  .U                            -0.2402
   47    128  plants                        +0.2368
   48    128  urban                         +0.2336
   49    128  .Se                           +0.2351
   50    128  .App                          +0.2398
   51    128  油                             +0.2349
   52    128  ha                            +0.2332
   53    128  energy                        -0.2324
   54    128  .ex                           -0.2334
   55    128  gas                           +0.2321
   56    128  .un                           -0.2347
   57    128  .Ext                          +0.2285
   58    128  鱼                             +0.2290
   59    128  fish                          +0.2277
   60    128  rain                          +0.2253
