================================================================================
Model: M2
Layer: 30
Component: composed q_b[head] @ q_a (delta weights)
================================================================================

FREQUENCY — tokens in many heads' top-100
────────────────────────────────────────────────────────────────────────────────

 Rank   Freq  Token                       BestScore
--------------------------------------------------
    1    128  �                             -0.1985
    2    128  Joey                          +0.2017
    3    128  界的                            -0.1699
    4    127  cont                          +0.1951
    5    127  reshape                       -0.1674
    6    126  park                          +0.1660
    7    126  TYPE                          -0.1730
    8    126  Northwest                     +0.1705
    9    126  推动                            -0.1699
   10    126  屏幕                            -0.1656
   11    125  Ста                           -0.1779
   12    125  Delhi                         -0.1644
   13    125  obl                           +0.1563
   14    124  ка                            -0.1806
   15    124  损伤                            -0.1575
   16    123  [key                          -0.1642
   17    123  т                             -0.1566
   18    122  epsilon                       -0.1692
   19    122  GFP                           -0.1606
   20    121  ան                            +0.1833
   21    121  Summer                        +0.1619
   22    121  eliminate                     +0.1584
   23    121  }d                            -0.1567
   24    120  jud                           +0.1604
   25    120  就跟                            +0.1527
   26    119  luc                           -0.1663
   27    119  吉林省                           -0.1881
   28    116  Very                          -0.1590
   29    114  292                           +0.1836
   30    114  網友                            -0.1547
   31    114  多大                            +0.1571
   32    114  Broadway                      -0.1609
   33    114  擦                             +0.1613
   34    113  spoken                        -0.1766
   35    113  布局                            +0.1597
   36    113  entry                         -0.1512
   37    112  _token                        +0.1643
   38    112  停止                            +0.1549
   39    111  Europe                        -0.1698
   40    111  Steph                         -0.1683
   41    111  外界                            +0.1565
   42    110  发改委                           -0.1654
   43    109  修补                            +0.1566
   44    108  devoted                       -0.1621
   45    107  291                           -0.1673
   46    106  古人                            +0.1560
   47    106  fab                           -0.1527
   48    104  太                             -0.1555
   49    102  高达                            -0.1487
   50    102  Lisbon                        -0.1530
   51    100  category                      +0.1538
   52     98  签                             +0.1501
   53     97  lovely                        +0.1584
   54     95  部署                            +0.1573
   55     95  April                         +0.1568
   56     94  chất                          +0.1514
   57     93  �                             +0.1502
   58     93  Italy                         -0.1626
   59     91  陰                             +0.1691
   60     89  险                             +0.1495
