================================================================================
Model: M2
Layer: 49
Component: composed q_b[head] @ q_a (delta weights)
================================================================================

FREQUENCY — tokens in many heads' top-100
────────────────────────────────────────────────────────────────────────────────

 Rank   Freq  Token                       BestScore
--------------------------------------------------
    1    128  大幅                            +0.1842
    2    128  骨干                            +0.1810
    3    128  顺便                            -0.1869
    4    128  레                             -0.1801
    5    128  计算机网络                         -0.1783
    6    128  机械化                           -0.1743
    7    128  已经在                           -0.1747
    8    128  Hy                            +0.1643
    9    128  Buy                           +0.1651
   10    128  Mike                          -0.1655
   11    128  那就                            -0.1712
   12    128  _settings                     -0.1635
   13    128  hi                            -0.1685
   14    128  _response                     +0.1645
   15    128  Pi                            +0.1591
   16    128  通讯                            +0.1607
   17    128  传播                            -0.1609
   18    127  此时                            -0.1657
   19    127  ho                            +0.1645
   20    127  (&                            +0.1574
   21    127  resolver                      -0.1536
   22    126  _details                      -0.1829
   23    126  Lic                           -0.1681
   24    126  detector                      +0.1620
   25    126  εν                            -0.1645
   26    126  写了                            +0.1522
   27    126  Muc                           -0.1607
   28    126  .object                       +0.1539
   29    126  пора                          -0.1586
   30    126  XML                           -0.1507
   31    125  Ho                            -0.1596
   32    125  国内市场                          -0.1507
   33    125  Pont                          +0.1522
   34    125  Fried                         -0.1468
   35    124  AGA                           -0.1575
   36    124  希                             -0.1524
   37    123  hint                          +0.1622
   38    123  雌                             -0.1457
   39    122  Sunshine                      +0.1540
   40    121  LINE                          -0.1517
   41    121  Hunter                        +0.1597
   42    120  带来了                           -0.1631
   43    120  蒿                             +0.1511
   44    118  并在                            +0.1521
   45    118  hope                          +0.1678
   46    118  是如何                           -0.1507
   47    118  Orange                        +0.1454
   48    117  John                          +0.1577
   49    116  hf                            -0.1588
   50    116  Pick                          -0.1504
   51    116  hal                           +0.1603
   52    114  LINE                          +0.1557
   53    113  pf                            -0.1501
   54    113  的保护                           -0.1536
   55    112  continue                      -0.1434
   56    111  ר                             -0.1566
   57    110  ät                            -0.1576
   58    107  此時                            -0.1490
   59    107  sorry                         +0.1466
   60    106  Pf                            +0.1595
