================================================================================
Model: M2
Layer: 60
Component: composed q_b[head] @ q_a (delta weights)
================================================================================

FREQUENCY — tokens in many heads' top-100
────────────────────────────────────────────────────────────────────────────────

 Rank   Freq  Token                       BestScore
--------------------------------------------------
    1    128  分别                            +0.1743
    2    128  Again                         -0.1651
    3    128  Vatican                       +0.1626
    4    128  пок                           +0.1632
    5    128  擦                             -0.1648
    6    128  面板                            +0.1672
    7    128  Iw                            +0.1534
    8    128  Brian                         +0.1630
    9    128  бук                           -0.1508
   10    128  中华人民共和国                       -0.1515
   11    128  \                             +0.1628
   12    127  /w                            -0.1993
   13    127  ш                             +0.1886
   14    127  329                           -0.1728
   15    127  /re                           -0.1748
   16    127  整个人                           +0.1637
   17    127  笑着说                           +0.1657
   18    127  怎样                            -0.1651
   19    127  重新                            +0.1608
   20    127  治安                            -0.1574
   21    127  轻微                            -0.1580
   22    127  妙                             -0.1681
   23    127  attribute                     -0.1583
   24    127  Annotation                    +0.1558
   25    127  /k                            -0.1653
   26    127  rem                           +0.1595
   27    127  如是                            -0.1744
   28    127  火灾                            +0.1612
   29    127  \!                            +0.1572
   30    127  Yes                           +0.1501
   31    127  urgent                        -0.1528
   32    127  的意义                           +0.1495
   33    127  .empty                        -0.1506
   34    127  .pre                          -0.1492
   35    127  Vy                            -0.1489
   36    127  到处                            +0.1499
   37    127  问她                            +0.1530
   38    127  难                             -0.1638
   39    127  不应该                           +0.1513
   40    127  不可能                           +0.1528
   41    127  /go                           -0.1566
   42    127  怎么                            -0.1590
   43    127  不断的                           -0.1484
   44    127  irrelevant                    +0.1431
   45    127  围绕                            -0.1591
   46    127  71                            +0.1428
   47    127  Ottoman                       +0.1578
   48    127  怎能                            -0.1414
   49    127  auss                          -0.1417
   50    127  北魏                            -0.1442
   51    127  Info                          -0.1507
   52    127  罗斯                            -0.1499
   53    127  sch                           +0.1492
   54    126  ré                            +0.1561
   55    126  的和                            +0.1508
   56    126  sk                            -0.1482
   57    126  Que                           -0.1473
   58    126  Liber                         -0.1472
   59    126  encounters                    -0.1491
   60    126  ere                           +0.1467
