================================================================================
Model: M1
Layer: 3
Component: composed q_b[head] @ q_a (delta weights)
================================================================================

FREQUENCY — tokens in many heads' top-100
────────────────────────────────────────────────────────────────────────────────

 Rank   Freq  Token                       BestScore
--------------------------------------------------
    1    128  O                             +0.6436
    2    128  ....                          -0.5981
    3    128  ....                          -0.5295
    4    128  ..                            +0.4847
    5    128  iO                            -0.4453
    6    128  AO                            -0.4404
    7    128  N                             +0.4272
    8    128  OO                            -0.4236
    9    128  P                             +0.4173
   10    128  .......                       -0.3994
   11    128  ..                            +0.3961
   12    128  on                            -0.3826
   13    128  ron                           -0.3835
   14    128  RO                            -0.3779
   15    128  坊                             -0.3779
   16    128  .....                         -0.3720
   17    128  r                             -0.3723
   18    128  oon                           -0.3644
   19    128  →                             +0.3622
   20    128  O                             +0.3601
   21    128  ..↵                           +0.3592
   22    128  room                          -0.3600
   23    128  #1445                         -0.3545
   24    128  AP                            -0.3550
   25    128  …..                           -0.3532
   26    128  IO                            +0.3512
   27    128  厂                             -0.3462
   28    128  ....↵                         -0.3457
   29    128  ….                            -0.3424
   30    128  ION                           -0.3416
   31    128  ization                       -0.3409
   32    128  rine                          -0.3416
   33    128  ........                      -0.3357
   34    128  n                             -0.3362
   35    128  ......                        -0.3334
   36    128  室                             +0.3342
   37    128  →                             +0.3321
   38    128  rio                           -0.3342
   39    128  ino                           +0.3311
   40    128  ry                            -0.3329
   41    128  ro                            -0.3304
   42    128  )...                          -0.3278
   43    128  non                           +0.3281
   44    128  о                             +0.3275
   45    128  组织                            -0.3271
   46    128  ulation                       -0.3297
   47    128  ,...                          -0.3234
   48    128  管理                            -0.3245
   49    128  AN                            -0.3248
   50    128  acion                         -0.3274
   51    128  →                             +0.3233
   52    128  ology                         -0.3240
   53    128  N                             +0.3211
   54    128  环                             +0.3197
   55    128  ain                           -0.3213
   56    128  o                             +0.3184
   57    128  ation                         -0.3208
   58    128  分离                            -0.3153
   59    128  园                             +0.3168
   60    128  uan                           -0.3174
