================================================================================
Model: M1
Layer: 52
Component: composed q_b[head] @ q_a (delta weights)
================================================================================

FREQUENCY — tokens in many heads' top-100
────────────────────────────────────────────────────────────────────────────────

 Rank   Freq  Token                       BestScore
--------------------------------------------------
    1    128  简要                            +0.2046
    2    128  '].                           +0.1880
    3    128  反对                            -0.1841
    4    128  �                             +0.1795
    5    128  快要                            +0.1773
    6    128  物流                            -0.1732
    7    128  裘                             +0.1619
    8    128  不愿意                           -0.1616
    9    128  ].                            +0.1593
   10    128  》“                            +0.1598
   11    128  Beer                          -0.1585
   12    128  không                         -0.1584
   13    128  .Request                      +0.1575
   14    128  Kim                           +0.1570
   15    128  87                            -0.1538
   16    128  mult                          -0.1529
   17    128  麻醉                            -0.1522
   18    128  不愿                            +0.1485
   19    128  Return                        +0.1478
   20    128  Saul                          -0.1471
   21    128  族的                            -0.1462
   22    128  858                           +0.1453
   23    128  Sa                            +0.1449
   24    128  四方                            +0.1449
   25    128  ◎                             -0.1445
   26    128  Rim                           -0.1451
   27    128  card                          -0.1442
   28    128  register                      +0.1436
   29    128  Eigen                         -0.1439
   30    128  kT                            -0.1438
   31    128  Critical                      -0.1433
   32    128  也是                            +0.1424
   33    128  对应                            -0.1418
   34    128  }.                            -0.1421
   35    128  Null                          +0.1412
   36    128  塑料                            -0.1418
   37    128  �                             -0.1415
   38    128  稻                             +0.1413
   39    128  逼                             -0.1418
   40    128  entsprechend                  +0.1406
   41    128  Ins                           +0.1412
   42    128  Gandhi                        +0.1404
   43    128  闷                             +0.1405
   44    128  ).                            +0.1403
   45    128  ballet                        -0.1396
   46    128  序                             +0.1403
   47    128  针                             +0.1399
   48    128  Kaw                           -0.1399
   49    128  673                           -0.1396
   50    128  ∪                             -0.1392
   51    128  ynch                          +0.1386
   52    128  气得                            +0.1389
   53    128  �                             -0.1391
   54    128  兑                             +0.1389
   55    128  tutorial                      +0.1391
   56    128  销售额                           -0.1382
   57    128  Shel                          +0.1382
   58    128  XC                            -0.1381
   59    128  坦克                            -0.1377
   60    128  372                           -0.1380
