================================================================================
Model: M1
Layer: 54
Component: composed q_b[head] @ q_a (delta weights)
================================================================================

FREQUENCY — tokens in many heads' top-100
────────────────────────────────────────────────────────────────────────────────

 Rank   Freq  Token                       BestScore
--------------------------------------------------
    1    128  你有什么                          -0.1938
    2    128  开启                            -0.1970
    3    128  实习                            +0.1858
    4    128  有什麼                           -0.1861
    5    128  有什么                           -0.1858
    6    128  有哪些                           +0.1844
    7    128  149                           +0.1721
    8    128  冇                             -0.1717
    9    128  nanoparticles                 +0.1692
   10    128  quantity                      +0.1728
   11    128  没有什么                          -0.1746
   12    128  gameplay                      +0.1659
   13    128  增长                            +0.1621
   14    128  Volume                        -0.1593
   15    128  一元                            -0.1568
   16    128  屋                             -0.1545
   17    128  Id                            -0.1613
   18    128  molecule                      -0.1545
   19    128  没什么                           -0.1552
   20    128  Lcom                          -0.1529
   21    128  bei                           -0.1522
   22    128  缩放                            -0.1499
   23    128  vd                            +0.1515
   24    128  Discover                      -0.1490
   25    128  evade                         -0.1519
   26    128  dive                          +0.1487
   27    128  molecules                     -0.1488
   28    128  朝廷                            -0.1503
   29    128  Gets                          +0.1493
   30    128  什麽                            +0.1493
   31    128  经济发展                          -0.1502
   32    128  ennial                        -0.1482
   33    128  Eastern                       -0.1485
   34    128  保障                            -0.1524
   35    128  ![                            +0.1493
   36    128  elk                           +0.1460
   37    128  提高                            -0.1510
   38    128  walk                          -0.1474
   39    128  -(                            -0.1484
   40    128  Volume                        -0.1488
   41    128  还有什么                          +0.1454
   42    128  確認                            -0.1497
   43    128  =(                            -0.1435
   44    128  �                             +0.1436
   45    128  nach                          +0.1422
   46    128  Upper                         +0.1443
   47    128  有何                            -0.1445
   48    128  我们发现                          -0.1424
   49    128  祥                             +0.1425
   50    128  养成                            -0.1496
   51    128  tak                           +0.1418
   52    128  缺                             -0.1455
   53    128  sym                           +0.1411
   54    128  potassium                     +0.1385
   55    128  使得                            +0.1439
   56    128  你会                            -0.1432
   57    128  homogen                       +0.1388
   58    128  Jamie                         -0.1399
   59    128  享受                            +0.1397
   60    128  conv                          +0.1382
