================================================================================
Model: M1
Layer: 21
Component: composed q_b[head] @ q_a (delta weights)
================================================================================

FREQUENCY — tokens in many heads' top-100
────────────────────────────────────────────────────────────────────────────────

 Rank   Freq  Token                       BestScore
--------------------------------------------------
    1    121  缓缓                            -0.1889
    2    119  stepped                       -0.1719
    3    118  一系列                           +0.2128
    4    118  Corporate                     +0.1720
    5    118  >The                          -0.1690
    6    118  sat                           +0.1577
    7    117  prot                          +0.1685
    8    117  {                             -0.1642
    9    117  归纳                            +0.1709
   10    116  救助                            -0.1738
   11    116  hundreds                      -0.1628
   12    116  流传                            +0.1636
   13    115  保险                            +0.1623
   14    115  名单                            +0.1565
   15    115  步                             +0.1571
   16    115  会议                            +0.1550
   17    115  重金属                           -0.1568
   18    115  Ali                           -0.1509
   19    115  今晚                            +0.1530
   20    115  背                             +0.1540
   21    114  ({                            -0.1771
   22    114  рон                           -0.1625
   23    114  >{                            +0.1618
   24    114  全新                            -0.1528
   25    113  Qu                            +0.1649
   26    113  toes                          -0.1653
   27    113  陆续                            +0.1635
   28    113  一部                            -0.1535
   29    113  span                          +0.1506
   30    113  譬如                            +0.1472
   31    112  snapshot                      -0.1587
   32    111  Ober                          -0.1545
   33    111  會議                            +0.1517
   34    111  forma                         +0.1502
   35    111  servo                         +0.1472
   36    111  Vienna                        +0.1440
   37    110  Boost                         -0.1517
   38    110  489                           +0.1914
   39    110  Hong                          -0.1492
   40    109  婉                             +0.1540
   41    108  alf                           +0.1436
   42    108  an                            -0.1516
   43    107  蹲                             +0.2031
   44    107  兰德                            +0.1708
   45    107  不受                            -0.1539
   46    107  祁                             -0.1439
   47    107  opened                        -0.1466
   48    106  /search                       +0.1419
   49    104  Mat                           +0.1494
   50    104  九江                            +0.1460
   51    104  Bod                           +0.1432
   52    102  faces                         -0.1409
   53    101  开会                            +0.1400
   54    100  床                             +0.1453
   55    100  宽                             +0.1567
   56     99  Alexandra                     -0.1527
   57     99  Keller                        -0.1425
   58     97  退出                            -0.1588
   59     97  ABCD                          +0.1432
   60     96  279                           +0.1607
