================================================================================
Model: M1
Layer: 19
Component: composed q_b[head] @ q_a (delta weights)
================================================================================

FREQUENCY — tokens in many heads' top-100
────────────────────────────────────────────────────────────────────────────────

 Rank   Freq  Token                       BestScore
--------------------------------------------------
    1    128  .store                        +0.1991
    2    128  شن                            -0.1763
    3    128  �                             -0.1783
    4    128  news                          -0.1709
    5    128  Val                           +0.1723
    6    128  �                             -0.1699
    7    128  Perfect                       +0.1683
    8    128  Sell                          -0.1620
    9    128  大小姐                           +0.1693
   10    128  ◦                             -0.1731
   11    128  azar                          +0.1608
   12    128  os                            -0.1781
   13    128  жет                           -0.1611
   14    128  ．．                            -0.1619
   15    128  這                             -0.1688
   16    128  burn                          -0.1560
   17    128  News                          -0.1539
   18    128  inand                         -0.1526
   19    128  无人机                           +0.1526
   20    128  AA                            -0.1632
   21    128  ....                          -0.1509
   22    128  Psycho                        -0.1500
   23    128  ün                            -0.1506
   24    128  Havana                        +0.1483
   25    128  OS                            +0.1475
   26    128  霍                             -0.1467
   27    128  validation                    +0.1511
   28    128  itself                        -0.1581
   29    128  胜                             +0.1459
   30    128  inaire                        -0.1456
   31    128  𝐴                             -0.1579
   32    128  奋                             -0.1437
   33    128  猪                             +0.1482
   34    128  proved                        +0.1447
   35    128  �                             -0.1457
   36    128  全体                            -0.1438
   37    128  Joe                           -0.1411
   38    128  Spread                        +0.1508
   39    128  但却                            +0.1407
   40    128  esta                          -0.1420
   41    128  霞                             +0.1465
   42    128  ennel                         +0.1394
   43    127  142                           -0.1659
   44    127  一人                            -0.1509
   45    127  convenience                   +0.1500
   46    127  >The                          -0.1447
   47    127  运营                            -0.1445
   48    127  木耳                            -0.1389
   49    127  冉                             +0.1452
   50    126  ij                            -0.1539
   51    126  achal                         -0.1407
   52    125  aghan                         +0.1462
   53    125  ō                             -0.1671
   54    122  study                         +0.1430
   55    121  Keith                         +0.1484
   56    120  psycho                        +0.1604
   57    120  Под                           +0.1413
   58    120  �                             -0.1390
   59    119  operators                     -0.1618
   60    119  排水                            -0.1533
