================================================================================
Model: M1
Layer: 34
Component: composed q_b[head] @ q_a (delta weights)
================================================================================

FREQUENCY — tokens in many heads' top-100
────────────────────────────────────────────────────────────────────────────────

 Rank   Freq  Token                       BestScore
--------------------------------------------------
    1    128  ह                             -0.2046
    2    128  济南                            +0.1833
    3    128  الف                           +0.1769
    4    128  mast                          -0.1600
    5    128  Orange                        +0.1594
    6    128  .cloud                        -0.1605
    7    128  QA                            +0.1630
    8    128  occur                         -0.1562
    9    128  �                             +0.1672
   10    128  tutto                         -0.1513
   11    128  [M                            -0.1554
   12    128  struck                        +0.1516
   13    128  屑                             -0.1491
   14    128  simplify                      -0.1506
   15    128  ICC                           -0.1517
   16    127  芝                             -0.1672
   17    127  大连                            +0.1566
   18    126  Engineering                   +0.1483
   19    126  х                             -0.1490
   20    126  �                             -0.1516
   21    126  常常                            -0.1491
   22    126  长春                            -0.1442
   23    126  elemental                     -0.1427
   24    126  Timer                         +0.1470
   25    125  Lawyers                       -0.1544
   26    125  clav                          +0.1433
   27    125  StringBuilder                 +0.1399
   28    125  ivel                          +0.1442
   29    124  选择性                           -0.1507
   30    124  restitution                   +0.1433
   31    123  既然                            -0.1499
   32    123  affidavit                     -0.1402
   33    122  tempting                      +0.1435
   34    122  Join                          +0.1502
   35    122  长沙                            -0.1485
   36    122  agreed                        -0.1393
   37    121  Saul                          +0.1421
   38    120  absurd                        -0.1504
   39    120  Constitution                  +0.1453
   40    119  .custom                       +0.1478
   41    119  ∼                             -0.1433
   42    118  Ex                            +0.1639
   43    118  -arm                          +0.1533
   44    118  Marginal                      -0.1518
   45    116  可以利用                          +0.1521
   46    116  tego                          -0.1455
   47    116  lumber                        +0.1380
   48    115  淡                             +0.1408
   49    114  starter                       -0.1398
   50    113  Piper                         +0.1482
   51    112  риди                          +0.1371
   52    111  Iv                            +0.1442
   53    111  Michelle                      +0.1410
   54    110  �                             +0.1529
   55    110  sticky                        +0.1486
   56    110  片刻                            +0.1418
   57    108  Elect                         +0.1424
   58    107  repository                    -0.1390
   59    107  后台                            +0.1405
   60    106  kv                            +0.1551
