================================================================================
Model: M1
Layer: 44
Component: composed q_b[head] @ q_a (delta weights)
================================================================================

FREQUENCY — tokens in many heads' top-100
────────────────────────────────────────────────────────────────────────────────

 Rank   Freq  Token                       BestScore
--------------------------------------------------
    1    128  Den                           -0.2183
    2    128  Moving                        -0.1803
    3    128  Safe                          +0.1729
    4    128  Fe                            -0.1770
    5    128  Own                           -0.1691
    6    128  Pit                           +0.1735
    7    128  一模                            -0.1681
    8    128  录音                            +0.1639
    9    128  429                           +0.1660
   10    128  酯                             -0.1625
   11    128  每次                            +0.1599
   12    128  航空                            +0.1609
   13    128  685                           -0.1633
   14    128  悍                             -0.1570
   15    128  ↓                             -0.1546
   16    128  comput                        +0.1575
   17    128  �                             +0.1557
   18    128  当下                            -0.1554
   19    128  residential                   +0.1535
   20    128  有力的                           +0.1530
   21    128  afe                           -0.1516
   22    128  Gr                            -0.1508
   23    128  Silver                        -0.1502
   24    128  fm                            -0.1482
   25    128  Pointer                       -0.1459
   26    128  fd                            +0.1464
   27    128  _str                          +0.1467
   28    128  ای                            +0.1478
   29    128  initiative                    +0.1453
   30    128  =True                         -0.1461
   31    128  得了                            +0.1451
   32    128  moving                        +0.1466
   33    128  的评价                           -0.1452
   34    128  divine                        +0.1448
   35    128  Path                          +0.1424
   36    128  VL                            +0.1442
   37    128  猛地                            -0.1439
   38    128  Inf                           -0.1439
   39    128  zijn                          +0.1431
   40    128  процессе                      +0.1464
   41    128  த                             +0.1430
   42    128  适用于                           +0.1454
   43    128  uranium                       -0.1452
   44    128  Variables                     -0.1439
   45    128  media                         +0.1425
   46    128  他们就                           +0.1416
   47    128  975                           -0.1429
   48    128  峨                             +0.1424
   49    128  695                           -0.1434
   50    128  에                             -0.1432
   51    128  Chat                          +0.1421
   52    128  Gra                           -0.1499
   53    128  elem                          -0.1467
   54    128  eigenvectors                  -0.1418
   55    128  VOL                           +0.1406
   56    128  Weber                         -0.1402
   57    128  tidy                          -0.1402
   58    128  %D                            -0.1383
   59    128  ✔                             -0.1386
   60    128  煤层                            -0.1377
