================================================================================
Model: M2
Layer: 53
Component: composed q_b[head] @ q_a (delta weights)
================================================================================

FREQUENCY — tokens in many heads' top-100
────────────────────────────────────────────────────────────────────────────────

 Rank   Freq  Token                       BestScore
--------------------------------------------------
    1    127  لم                            -0.1773
    2    127  ánt                           -0.1623
    3    126  =='                           -0.1718
    4    126  люб                           +0.1577
    5    126  翻身                            +0.1578
    6    125  Boone                         -0.1719
    7    124  (cl                           +0.1787
    8    124  Leon                          -0.1650
    9    124  紫                             -0.1590
   10    123  --;↵                          +0.1579
   11    122  �                             +0.1656
   12    122  内容包括                          -0.1540
   13    121  融                             -0.1598
   14    120  娛樂                            -0.1556
   15    120  �                             -0.1608
   16    119  不止                            -0.1783
   17    118  ,,                            -0.1684
   18    117  887                           +0.1650
   19    116  塞尔                            -0.1796
   20    116  �                             +0.1632
   21    116  沈阳                            -0.1588
   22    116  黑暗中                           +0.1544
   23    114  +I                            -0.1674
   24    113  739                           +0.1848
   25    111  indoor                        -0.1656
   26    110  ('./                          -0.1667
   27    109  acl                           +0.1764
   28    108  归属于                           +0.1513
   29    107  普法                            -0.1444
   30    106  利率                            -0.1598
   31    106  山地                            +0.1578
   32    106  Lionel                        +0.1713
   33    106  46                            +0.1632
   34    105  免费                            -0.1490
   35    105  迷惑                            +0.1605
   36    104  甲醛                            +0.1555
   37    101  Enter                         -0.1915
   38    100  Mid                           -0.1683
   39    100  orge                          -0.1574
   40     98  Such                          -0.1683
   41     97  [N                            -0.1528
   42     96  gravitational                 -0.1929
   43     96  标配                            +0.1515
   44     96  cli                           -0.1696
   45     95  auc                           +0.1538
   46     94  preferred                     -0.1536
   47     94  Leeds                         +0.1488
   48     94  ideology                      +0.1554
   49     94  .java                         +0.1521
   50     92  Roberto                       +0.1557
   51     92  ./                            +0.1532
   52     88  两面                            -0.1418
   53     87  电机                            +0.1547
   54     86  tm                            +0.1820
   55     86  socket                        +0.1781
   56     85  黎                             -0.1652
   57     82  ACC                           +0.1439
   58     81  猿                             +0.1483
   59     81  cd                            +0.1487
   60     81  FREE                          +0.1627
