================================================================================
Model: M3
Layer: 34
Component: composed q_b[head] @ q_a (delta weights)
================================================================================

FREQUENCY — tokens in many heads' top-100
────────────────────────────────────────────────────────────────────────────────

 Rank   Freq  Token                       BestScore
--------------------------------------------------
    1    128  粘                             +0.1940
    2    128  多元                            -0.1900
    3    128  少数                            -0.1811
    4    128  .security                     +0.1721
    5    128  Fair                          -0.1760
    6    128  ()->                          -0.1677
    7    128  tropical                      +0.1646
    8    128  =g                            +0.1642
    9    128  研究生                           +0.1607
   10    128  riz                           -0.1618
   11    128  RI                            -0.1579
   12    128  班级                            +0.1643
   13    128  istan                         +0.1576
   14    128  其他                            +0.1593
   15    128  经济学                           -0.1611
   16    128  PubMed                        +0.1639
   17    128  WHERE                         +0.1535
   18    128  大学生                           +0.1556
   19    128  }=-                           -0.1563
   20    128  描写                            +0.1539
   21    128  ":↵↵                          +0.1615
   22    128  repo                          +0.1518
   23    128  Wild                          -0.1572
   24    128  検                             -0.1539
   25    128  Research                      +0.1517
   26    128  Zealand                       -0.1513
   27    128  Cohen                         -0.1524
   28    128  胰岛素                           +0.1525
   29    128  п                             +0.1573
   30    128  号码                            -0.1556
   31    128  原理                            -0.1515
   32    128  黏                             +0.1520
   33    128  Arc                           -0.1509
   34    128  Span                          +0.1518
   35    128  伞                             -0.1504
   36    128  ']['                          +0.1505
   37    128  Bright                        -0.1474
   38    128  651                           +0.1479
   39    128  机械                            +0.1480
   40    128  根本就不                          -0.1434
   41    128  烤                             -0.1462
   42    128  有效                            +0.1440
   43    128  페이지                           +0.1449
   44    128  deeply                        +0.1425
   45    128  �                             -0.1431
   46    128  ure                           -0.1421
   47    127  医药                            +0.1623
   48    127  人体                            -0.1505
   49    127  Gerhard                       +0.1488
   50    127  بال                           +0.1404
   51    127  secreted                      +0.1374
   52    126  有效地                           +0.1550
   53    126  程度                            -0.1606
   54    126  bul                           -0.1504
   55    126  递                             -0.1556
   56    126  responsible                   +0.1453
   57    126  神色                            -0.1511
   58    126  REVIEW                        +0.1474
   59    126  EMAIL                         -0.1495
   60    126  冥                             -0.1456
