================================================================================
Model: M2
Layer: 21
Component: composed q_b[head] @ q_a (delta weights)
================================================================================

FREQUENCY — tokens in many heads' top-100
────────────────────────────────────────────────────────────────────────────────

 Rank   Freq  Token                       BestScore
--------------------------------------------------
    1    128  \bar                          +0.2081
    2    128  �                             -0.1805
    3    128  rana                          +0.1757
    4    128  Bob                           +0.1664
    5    128  cold                          -0.1659
    6    128  �                             -0.1672
    7    128  дви                           -0.1663
    8    128  FY                            +0.1634
    9    128  Omega                         +0.1585
   10    128  reb                           +0.1585
   11    128  DY                            +0.1610
   12    128  mathfrak                      -0.1593
   13    128  卫星                            +0.1595
   14    128  Ray                           -0.1576
   15    128  可以使用                          -0.1585
   16    128  自从                            -0.1570
   17    128  DEM                           +0.1534
   18    128  Lu                            -0.1553
   19    128  Rain                          -0.1567
   20    128  .my                           -0.1520
   21    128  exceptional                   +0.1544
   22    128  南朝                            +0.1551
   23    128  榜                             -0.1532
   24    128  主要是                           -0.1556
   25    128  причины                       -0.1502
   26    128  multiplying                   +0.1520
   27    128  .dat                          -0.1487
   28    128  �                             +0.1502
   29    128  flee                          +0.1473
   30    128  OFF                           +0.1508
   31    128  \mathrm                       -0.1485
   32    128  期限                            +0.1507
   33    128  rob                           +0.1515
   34    128  相对于                           +0.1463
   35    128  地形                            -0.1458
   36    128  同学                            +0.1492
   37    128  海水                            +0.1473
   38    128  Cold                          -0.1466
   39    128  Ele                           -0.1494
   40    128  上将                            -0.1509
   41    128  entrance                      +0.1465
   42    128  Radi                          -0.1496
   43    128  immersive                     +0.1463
   44    128  地质                            +0.1467
   45    128  Auf                           +0.1483
   46    128  草原                            +0.1433
   47    128  AZ                            -0.1433
   48    128  parser                        -0.1440
   49    128  bul                           +0.1428
   50    128  남                             -0.1451
   51    128  莱                             -0.1420
   52    128  municip                       -0.1401
   53    128  শ                             -0.1437
   54    128  impartial                     -0.1417
   55    128  仔                             +0.1431
   56    128  自在                            +0.1411
   57    128  bob                           -0.1428
   58    128  People                        +0.1428
   59    128  Measure                       -0.1417
   60    128  以至                            -0.1418
