================================================================================
Model: M3
Layer: 43
Component: composed q_b[head] @ q_a (delta weights)
================================================================================

FREQUENCY — tokens in many heads' top-100
────────────────────────────────────────────────────────────────────────────────

 Rank   Freq  Token                       BestScore
--------------------------------------------------
    1    128  充分                            -0.1914
    2    128  275                           -0.1926
    3    128  333                           +0.1770
    4    128  因果                            -0.1694
    5    128  před                          +0.1715
    6    128  pex                           +0.1653
    7    128  dim                           +0.1648
    8    128  Essential                     +0.1634
    9    128  की                            +0.1628
   10    128  还有什么                          -0.1551
   11    128  Applications                  +0.1575
   12    128  老爸                            -0.1559
   13    128  igraphic                      -0.1566
   14    128  逾                             -0.1542
   15    128  sistem                        +0.1526
   16    128  -dim                          -0.1540
   17    128  309                           +0.1580
   18    128  369                           -0.1505
   19    128  jen                           -0.1493
   20    128  .context                      -0.1504
   21    128  ‹                             -0.1491
   22    128  internationally               +0.1474
   23    128  尚未                            -0.1497
   24    128  骂                             +0.1582
   25    128  dim                           +0.1479
   26    128  Remote                        +0.1472
   27    127  与其他                           -0.1933
   28    127  deg                           -0.1736
   29    127  honest                        +0.1640
   30    127  第四次                           +0.1624
   31    127  173                           -0.1699
   32    127  269                           -0.1551
   33    127  Enough                        -0.1586
   34    127  技术创新                          -0.1469
   35    127  rg                            +0.1461
   36    127  tod                           +0.1461
   37    127  lookup                        -0.1441
   38    127  Arabia                        -0.1453
   39    127  处理                            -0.1442
   40    127  精心                            +0.1430
   41    126  分开                            +0.1800
   42    126  superscript                   -0.1668
   43    126  日益                            -0.1704
   44    126  Remote                        -0.1575
   45    126  }}^{\                         +0.1527
   46    126  石油                            -0.1468
   47    126  185                           -0.1502
   48    126  opathology                    -0.1431
   49    126  }}_{                          +0.1443
   50    125  电子商务                          +0.1510
   51    125  Consequences                  +0.1437
   52    124  commonly                      -0.1485
   53    124  useState                      -0.1416
   54    124  巩固                            +0.1461
   55    123  梅                             +0.1543
   56    123  Ibrahim                       +0.1507
   57    120  speed                         +0.1380
   58    120  丑陋                            +0.1383
   59    119  _ARG                          -0.1467
   60    119  277                           -0.1576
