================================================================================
Model: M2
Layer: 36
Component: composed q_b[head] @ q_a (delta weights)
================================================================================

FREQUENCY — tokens in many heads' top-100
────────────────────────────────────────────────────────────────────────────────

 Rank   Freq  Token                       BestScore
--------------------------------------------------
    1    128  Rom                           +0.1781
    2    128  单位和                           +0.1741
    3    128  MULT                          -0.1767
    4    128  Bonn                          +0.1656
    5    128  影响的                           +0.1616
    6    127  可用于                           -0.1769
    7    127  ерт                           +0.1779
    8    127  Perhaps                       -0.1612
    9    127  Ou                            -0.1620
   10    127  Mens                          -0.1912
   11    127  Sign                          +0.1615
   12    127  戳                             +0.1669
   13    127  验收                            -0.1788
   14    127  zich                          +0.1551
   15    127  773                           -0.1662
   16    127  正是在                           +0.1512
   17    127  metabol                       -0.1589
   18    127  _ip                           +0.1541
   19    127  毗                             -0.1553
   20    126  erek                          +0.1825
   21    126  刻意                            +0.1671
   22    126  cram                          +0.1587
   23    125  cdots                         +0.1540
   24    124  Peck                          +0.1557
   25    123  Bon                           -0.1582
   26    123  overwhelming                  +0.1559
   27    123  хан                           +0.1471
   28    121  Generator                     +0.1599
   29    121  -ha                           +0.1572
   30    121  274                           +0.1514
   31    120  }}(                           -0.1522
   32    119  想起来                           -0.1544
   33    118  Mats                          -0.1623
   34    118  зан                           +0.1491
   35    118  �                             -0.1568
   36    118  殷                             +0.1590
   37    117  的天                            -0.1682
   38    116  Difference                    +0.1507
   39    115  行为                            +0.1548
   40    114  抓紧                            +0.1649
   41    114  Extended                      +0.1512
   42    114  那人                            -0.1594
   43    114  quito                         +0.1478
   44    114  Τ                             +0.1485
   45    113  derivation                    -0.1451
   46    112  作为一个                          +0.1512
   47    112  市场的                           -0.1491
   48    111  торая                         +0.1510
   49    110  严谨                            -0.1550
   50    110  uter                          -0.1465
   51    109  976                           -0.1567
   52    109  意识和                           -0.1457
   53    108  San                           -0.1537
   54    107  Medium                        -0.1534
   55    106  crushing                      +0.1441
   56    103  Serv                          +0.1523
   57    102  azen                          -0.1464
   58    102  UBLE                          +0.1482
   59    101  info                          -0.1451
   60    100  Quin                          -0.1417
