================================================================================
Model: M2
Layer: 55
Component: composed q_b[head] @ q_a (delta weights)
================================================================================

FREQUENCY — tokens in many heads' top-100
────────────────────────────────────────────────────────────────────────────────

 Rank   Freq  Token                       BestScore
--------------------------------------------------
    1    128  近期                            +0.2031
    2    128  ку                            -0.1857
    3    128  铺                             -0.1883
    4    128  鋪                             +0.1782
    5    128  nada                          -0.1686
    6    128  ass                           -0.1682
    7    128  إ                             +0.1706
    8    128  硬                             +0.1601
    9    128  гда                           -0.1593
   10    128  融合                            -0.1687
   11    128  扩大                            -0.1596
   12    128  pei                           +0.1600
   13    128  一套                            +0.1583
   14    128  めて                            -0.1582
   15    128  粗                             -0.1671
   16    128  Mult                          -0.1578
   17    128  赋予                            -0.1604
   18    128  Gr                            +0.1583
   19    128  即可                            +0.1552
   20    128  обычно                        +0.1569
   21    128  EG                            -0.1551
   22    128  默默地                           +0.1519
   23    128  га                            +0.1534
   24    128  辅                             -0.1661
   25    128  작                             +0.1550
   26    128  塗                             +0.1519
   27    128  投入                            -0.1516
   28    128  craft                         -0.1507
   29    128  摊                             -0.1532
   30    128  最新                            +0.1541
   31    128  Enable                        +0.1499
   32    128  至少                            +0.1527
   33    128  إن                            -0.1590
   34    128  remarkable                    -0.1509
   35    128  融资                            -0.1457
   36    128  Poll                          +0.1486
   37    128  рез                           +0.1479
   38    128  иде                           -0.1485
   39    128  move                          +0.1487
   40    128  owe                           +0.1455
   41    128  ES                            +0.1468
   42    128  Muhammad                      +0.1433
   43    128  Another                       -0.1469
   44    128  能力                            +0.1455
   45    128  学家                            -0.1463
   46    128  捲                             -0.1434
   47    128  felony                        +0.1437
   48    128  PRO                           +0.1423
   49    128  ①                             +0.1418
   50    128  628                           -0.1457
   51    128  最深                            +0.1400
   52    128  ITT                           -0.1412
   53    127  easier                        -0.1566
   54    127  та                            +0.1564
   55    127  发表                            -0.1557
   56    127  買                             -0.1504
   57    127  減少                            +0.1474
   58    127  能否                            -0.1518
   59    127  适宜                            -0.1507
   60    127  恰好                            +0.1456
