================================================================================
Model: M1
Layer: 40
Component: composed q_b[head] @ q_a (delta weights)
================================================================================

FREQUENCY — tokens in many heads' top-100
────────────────────────────────────────────────────────────────────────────────

 Rank   Freq  Token                       BestScore
--------------------------------------------------
    1    128  初步                            +0.2065
    2    128  食品                            +0.1995
    3    128  android                       +0.1967
    4    128  Professor                     +0.1944
    5    128  动量                            -0.1766
    6    128  →w                            +0.1701
    7    128  (struct                       +0.1703
    8    128  aval                          +0.1691
    9    128  善                             -0.1694
   10    128  和小                            +0.1632
   11    128  Rob                           +0.1609
   12    128  Dre                           +0.1602
   13    128  dynamical                     -0.1604
   14    128  Th                            +0.1572
   15    128  への                            -0.1542
   16    128  .n                            -0.1553
   17    128  被抓                            -0.1542
   18    128  NCAA                          -0.1562
   19    128  overall                       -0.1549
   20    128  ﹣                             +0.1542
   21    128  (y                            +0.1542
   22    128  Immediate                     -0.1532
   23    128  的行                            +0.1522
   24    128  sos                           -0.1519
   25    128  averaged                      -0.1506
   26    128  asympt                        -0.1498
   27    128  戟                             +0.1518
   28    128  ICT                           +0.1499
   29    128  يت                            -0.1499
   30    128  donc                          +0.1487
   31    128  XI                            -0.1490
   32    128  ouz                           +0.1500
   33    128  大纲                            +0.1495
   34    128  pré                           -0.1490
   35    128  严肃                            +0.1481
   36    128  Hay                           -0.1492
   37    128  (path                         +0.1476
   38    128  底盘                            +0.1464
   39    128  Ballet                        +0.1465
   40    128  Professor                     +0.1466
   41    128  Dr                            +0.1446
   42    128  自个                            +0.1442
   43    128  不知道                           -0.1448
   44    128  早期                            -0.1439
   45    128  LIN                           +0.1437
   46    128  accretion                     +0.1429
   47    128  igure                         -0.1439
   48    128  -between                      -0.1429
   49    128  _BU                           +0.1433
   50    128  支架                            -0.1427
   51    128  результате                    +0.1416
   52    128  ・・                            -0.1428
   53    128  中午                            -0.1426
   54    128  ると                            +0.1429
   55    128  にも                            -0.1399
   56    128  一般在                           -0.1429
   57    128  speak                         +0.1411
   58    128  tender                        +0.1404
   59    128  spl                           +0.1398
   60    128  white                         -0.1413
