================================================================================
Model: M1
Layer: 5
Component: composed q_b[head] @ q_a (delta weights)
================================================================================

FREQUENCY — tokens in many heads' top-100
────────────────────────────────────────────────────────────────────────────────

 Rank   Freq  Token                       BestScore
--------------------------------------------------
    1    128  OO                            -0.7211
    2    128  ..                            +0.5551
    3    128  ....                          +0.5151
    4    128  ....                          +0.3959
    5    128  .....                         +0.3851
    6    128  oo                            -0.3849
    7    128  /O                            -0.3481
    8    128  .......                       +0.3275
    9    128  eo                            +0.3319
   10    128  。。                            +0.3233
   11    128  O                             +0.3398
   12    128  !!                            -0.3237
   13    128  ......                        -0.3133
   14    128  EO                            +0.2992
   15    128  ooo                           -0.3450
   16    128  IO                            -0.3088
   17    128  .io                           -0.2992
   18    128  ee                            +0.3228
   19    128  aa                            -0.3197
   20    128  005                           -0.2980
   21    128  uo                            +0.2864
   22    128  uu                            +0.2864
   23    128  OOOO                          -0.2979
   24    128  006                           -0.2936
   25    128  ...                           +0.2776
   26    128  00                            +0.2983
   27    128  iao                           -0.2770
   28    128  OI                            +0.2820
   29    128  ea                            -0.3024
   30    128  /o                            -0.2716
   31    128  XX                            -0.2761
   32    128  ++                            -0.2839
   33    128  OA                            +0.2701
   34    128  4                             -0.2496
   35    128  AO                            +0.2616
   36    128  AA                            +0.2684
   37    128  44                            +0.2476
   38    128  ao                            -0.2434
   39    128  abc                           +0.2699
   40    128  eco                           +0.2437
   41    128  ua                            +0.2533
   42    128  007                           +0.2446
   43    128  Q                             -0.2767
   44    128  EE                            -0.2396
   45    127  .!                            +0.2813
   46    127  000                           +0.2547
   47    127  QQ                            -0.2440
   48    127  Oi                            +0.2443
   49    127  data                          +0.2814
   50    126  ..                            +0.3243
   51    125  ....↵                         +0.3123
   52    125  010                           -0.2385
   53    125  CO                            +0.2605
   54    124  co                            +0.2415
   55    123  _O                            +0.3172
   56    123  0                             -0.2494
   57    122  -o                            -0.3039
   58    121  Co                            +0.2425
   59    121  OJ                            -0.2312
   60    120  .o                            -0.3235
