================================================================================
Model: M2
Layer: 41
Component: composed q_b[head] @ q_a (delta weights)
================================================================================

FREQUENCY — tokens in many heads' top-100
────────────────────────────────────────────────────────────────────────────────

 Rank   Freq  Token                       BestScore
--------------------------------------------------
    1    128  是如何                           +0.1893
    2    128  [                             +0.1776
    3    128  菊                             +0.1694
    4    127  瞄                             +0.1622
    5    126  349                           -0.2076
    6    126  Bre                           -0.1779
    7    126  资质                            +0.1690
    8    125  盘点                            +0.1575
    9    125  Ro                            +0.1651
   10    124  551                           -0.2240
   11    124  tc                            -0.1788
   12    124  652                           +0.1631
   13    124  Hz                            +0.1568
   14    123  naval                         +0.1754
   15    123  方便                            +0.1624
   16    122  certified                     -0.1527
   17    122  Gond                          +0.1574
   18    121  agan                          +0.1552
   19    120  _token                        -0.1593
   20    120  311                           -0.1603
   21    119  各種                            +0.1586
   22    118  305                           +0.1695
   23    117  (["                           -0.1587
   24    117  团员                            -0.1592
   25    116  颇                             -0.1599
   26    116  92                            -0.1587
   27    116  fa                            +0.1534
   28    115  multicolumn                   -0.1978
   29    115  91                            +0.1736
   30    115  がある                           +0.1716
   31    114  エ                             +0.1604
   32    112  ("                            +0.1620
   33    112  YE                            +0.1544
   34    111  Fa                            +0.1601
   35    111  custom                        +0.1518
   36    110  351                           +0.1518
   37    108  擅                             -0.1825
   38    107  电网                            +0.1511
   39    104  完善                            +0.1601
   40    104  权                             +0.1482
   41    103  913                           -0.1491
   42    103  larger                        -0.1641
   43    102  .dev                          +0.1566
   44    102  350                           +0.1531
   45    101  Potential                     +0.1578
   46    100  华侨                            -0.1521
   47     99  Alternative                   -0.1480
   48     98  绝望                            +0.1557
   49     96  organ                         +0.1535
   50     93  Female                        -0.1480
   51     92  Genetic                       -0.1709
   52     92  392                           +0.1582
   53     92  各种                            -0.1474
   54     92  协商                            +0.1480
   55     92  嵩                             +0.1529
   56     90  51                            +0.1746
   57     89  琰                             -0.1704
   58     89  运输                            +0.1505
   59     89  EPS                           +0.1527
   60     84  turkey                        +0.1457
