================================================================================
Model: M2
Layer: 54
Component: composed q_b[head] @ q_a (delta weights)
================================================================================

FREQUENCY — tokens in many heads' top-100
────────────────────────────────────────────────────────────────────────────────

 Rank   Freq  Token                       BestScore
--------------------------------------------------
    1    128  普及                            +0.1816
    2    128  夹                             +0.1762
    3    128  Hudson                        +0.1706
    4    128  柄                             +0.1704
    5    128  Sharp                         +0.1871
    6    128  jn                            +0.1745
    7    128  553                           -0.1740
    8    128  raf                           -0.1691
    9    128  993                           -0.1603
   10    128  %B                            -0.1670
   11    128  580                           +0.1624
   12    128  PF                            +0.1617
   13    128  Byte                          +0.1616
   14    128  开口                            -0.1626
   15    128  러                             +0.1544
   16    128  760                           +0.1625
   17    128  TW                            +0.1537
   18    128  проблем                       -0.1517
   19    128  embedding                     -0.1530
   20    128  年中                            +0.1539
   21    128  ">{                           -0.1557
   22    128  你自己                           -0.1585
   23    128  fencing                       +0.1539
   24    128  ”，“                           +0.1573
   25    128  conv                          -0.1492
   26    128  院的                            -0.1453
   27    128  Gall                          -0.1578
   28    127  实行                            -0.1574
   29    127  Additional                    +0.1702
   30    127  不久                            -0.1490
   31    127  homemade                      -0.1444
   32    126  initialize                    -0.1563
   33    126  spawn                         -0.1575
   34    126  intellectual                  +0.1505
   35    126  enjoy                         -0.1490
   36    126  lengthy                       +0.1557
   37    126  发扬                            -0.1441
   38    126  听着                            -0.1499
   39    126  -ranking                      +0.1452
   40    125  渗透                            -0.1507
   41    125  visible                       +0.1498
   42    125  boiling                       +0.1499
   43    125  病人的                           -0.1459
   44    124  .Is                           -0.1584
   45    124  resistant                     -0.1452
   46    123  üll                           +0.1502
   47    123  left                          -0.1447
   48    122  Jesus                         -0.1557
   49    122  causal                        +0.1502
   50    122  sediments                     +0.1533
   51    122  Os                            -0.1440
   52    121  很好的                           -0.1481
   53    121  .getInstance                  +0.1438
   54    121  桥                             -0.1514
   55    119  甩                             -0.1442
   56    119  xC                            -0.1650
   57    119  病变                            +0.1477
   58    119  924                           +0.1507
   59    118  障碍                            -0.1463
   60    118  л                             -0.1537
